order_item_id,order_id,product_id,quantity,unit_price,discount_amount,gross_sales,net_sales,customer_id,order_status,order_timestamp,shipping_fee,product_name,category,subcategory,unit_cost,list_price,first_name,last_name,email,state,city,signup_date,order_date,profit
OI00023355,O0009331,P00002,3,366.36,164.86,1099.08,934.2199999999999,C000450,shipped,2025-11-07 21:21:00,12.61,Keyboard 2,Electronics,Keyboard,177.79,366.36,Olivia,Garcia,olivia.garcia450@example.com,NJ,Newark,2025-10-02,2025-11-07,400.8499999999999
OI00023356,O0009331,P00029,4,60.69,0.0,242.76,242.76,C000450,shipped,2025-11-07 21:21:00,12.61,Lamp 29,Home,Lamp,47.02,60.69,Olivia,Garcia,olivia.garcia450@example.com,NJ,Newark,2025-10-02,2025-11-07,54.67999999999998
OI00023357,O0009332,P00003,4,96.23,0.0,384.92,384.92,C001583,completed,2026-05-22 09:12:00,0.31,Speaker 3,Electronics,Speaker,55.04,96.23,James,Davis,james.davis1583@example.com,TX,Dallas,2025-10-04,2026-05-22,164.76000000000002
OI00023358,O0009332,P00082,1,21.53,0.0,21.53,21.53,C001583,completed,2026-05-22 09:12:00,0.31,Coffee 82,Grocery,Coffee,12.21,21.53,James,Davis,james.davis1583@example.com,TX,Dallas,2025-10-04,2026-05-22,9.32
OI00023359,O0009333,P00017,3,101.85,0.0,305.54999999999995,305.54999999999995,C003285,shipped,2025-07-02 09:05:00,13.34,Speaker 17,Electronics,Speaker,61.76,101.85,Liam,Anderson,liam.anderson3285@example.com,NJ,Jersey City,2026-01-02,2025-07-02,120.26999999999995
OI00023360,O0009333,P00049,1,54.89,0.0,54.89,54.89,C003285,shipped,2025-07-02 09:05:00,13.34,Makeup 49,Beauty,Makeup,40.59,54.89,Liam,Anderson,liam.anderson3285@example.com,NJ,Jersey City,2026-01-02,2025-07-02,14.299999999999997
OI00023361,O0009333,P00079,4,237.07,0.0,948.28,948.28,C003285,shipped,2025-07-02 09:05:00,13.34,Dumbbells 79,Fitness,Dumbbells,133.31,237.07,Liam,Anderson,liam.anderson3285@example.com,NJ,Jersey City,2026-01-02,2025-07-02,415.03999999999996
OI00023362,O0009333,P00074,4,214.16,0.0,856.64,856.64,C003285,shipped,2025-07-02 09:05:00,13.34,Bottle 74,Fitness,Bottle,154.64,214.16,Liam,Anderson,liam.anderson3285@example.com,NJ,Jersey City,2026-01-02,2025-07-02,238.08000000000004
OI00023363,O0009334,P00088,4,247.24,0.0,988.96,988.96,C004879,completed,2025-06-14 22:56:00,6.71,Protein Bar 88,Grocery,Protein Bar,165.27,247.24,Ethan,Brown,ethan.brown4879@example.com,NJ,Jersey City,2024-09-02,2025-06-14,327.88
OI00023364,O0009335,P00023,3,107.82,48.52,323.46,274.94,C004533,processing,2026-08-16 10:44:00,12.5,Desk 23,Home,Desk,82.42,107.82,Liam,Johnson,liam.johnson4533@example.com,NJ,Jersey City,2024-10-17,2026-08-16,27.680000000000007
OI00023365,O0009335,P00002,1,366.36,18.32,366.36,348.04,C004533,processing,2026-08-16 10:44:00,12.5,Keyboard 2,Electronics,Keyboard,177.79,366.36,Liam,Johnson,liam.johnson4533@example.com,NJ,Jersey City,2024-10-17,2026-08-16,170.25000000000003
OI00023366,O0009335,P00030,1,213.27,21.33,213.27,191.94,C004533,processing,2026-08-16 10:44:00,12.5,Cookware 30,Home,Cookware,103.74,213.27,Liam,Johnson,liam.johnson4533@example.com,NJ,Jersey City,2024-10-17,2026-08-16,88.2
OI00023367,O0009335,P00083,1,34.76,0.0,34.76,34.76,C004533,processing,2026-08-16 10:44:00,12.5,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Liam,Johnson,liam.johnson4533@example.com,NJ,Jersey City,2024-10-17,2026-08-16,18.769999999999996
OI00023368,O0009336,P00022,4,68.86,27.54,275.44,247.9,C002019,completed,2025-10-18 09:47:00,2.89,Storage Box 22,Home,Storage Box,31.75,68.86,Lucas,Smith,lucas.smith2019@example.com,FL,Miami,2026-03-12,2025-10-18,120.9
OI00023369,O0009336,P00064,3,106.51,0.0,319.53000000000003,319.53000000000003,C002019,completed,2025-10-18 09:47:00,2.89,Bottle 64,Fitness,Bottle,63.55,106.51,Lucas,Smith,lucas.smith2019@example.com,FL,Miami,2026-03-12,2025-10-18,128.88000000000005
OI00023370,O0009337,P00094,4,170.95,0.0,683.8,683.8,C003790,shipped,2025-03-02 22:47:00,9.07,Tea 94,Grocery,Tea,116.61,170.95,Liam,Lee,liam.lee3790@example.com,CA,San Diego,2024-09-02,2025-03-02,217.35999999999996
OI00023371,O0009337,P00019,3,335.53,50.33,1006.5899999999999,956.2599999999999,C003790,shipped,2025-03-02 22:47:00,9.07,Keyboard 19,Electronics,Keyboard,177.95,335.53,Liam,Lee,liam.lee3790@example.com,CA,San Diego,2024-09-02,2025-03-02,422.40999999999997
OI00023372,O0009338,P00039,2,168.78,16.88,337.56,320.68,C000443,cancelled,2026-04-25 12:29:00,10.16,Lamp 39,Home,Lamp,101.75,168.78,Isabella,Smith,isabella.smith443@example.com,NC,Raleigh,2025-04-22,2026-04-25,117.18
OI00023373,O0009338,P00084,4,294.01,117.6,1176.04,1058.44,C000443,cancelled,2026-04-25 12:29:00,10.16,Cereal 84,Grocery,Cereal,146.47,294.01,Isabella,Smith,isabella.smith443@example.com,NC,Raleigh,2025-04-22,2026-04-25,472.56000000000006
OI00023374,O0009339,P00012,2,323.74,0.0,647.48,647.48,C003436,completed,2025-06-06 15:14:00,2.75,Keyboard 12,Electronics,Keyboard,150.75,323.74,James,Johnson,james.johnson3436@example.com,FL,Miami,2024-09-11,2025-06-06,345.98
OI00023375,O0009339,P00100,1,274.26,0.0,274.26,274.26,C003436,completed,2025-06-06 15:14:00,2.75,Tea 100,Grocery,Tea,129.42,274.26,James,Johnson,james.johnson3436@example.com,FL,Miami,2024-09-11,2025-06-06,144.84
OI00023376,O0009339,P00042,4,71.26,14.25,285.04,270.79,C003436,completed,2025-06-06 15:14:00,2.75,Fragrance 42,Beauty,Fragrance,37.29,71.26,James,Johnson,james.johnson3436@example.com,FL,Miami,2024-09-11,2025-06-06,121.63000000000002
OI00023377,O0009339,P00030,2,213.27,0.0,426.54,426.54,C003436,completed,2025-06-06 15:14:00,2.75,Cookware 30,Home,Cookware,103.74,213.27,James,Johnson,james.johnson3436@example.com,FL,Miami,2024-09-11,2025-06-06,219.06000000000003
OI00023378,O0009340,P00099,4,141.49,28.3,565.96,537.6600000000001,C004410,completed,2025-04-10 10:59:00,6.31,Tea 99,Grocery,Tea,71.81,141.49,Mia,Patel,mia.patel4410@example.com,MO,St. Louis,2024-09-28,2025-04-10,250.42000000000007
OI00023379,O0009340,P00089,1,169.74,8.49,169.74,161.25,C004410,completed,2025-04-10 10:59:00,6.31,Cereal 89,Grocery,Cereal,85.41,169.74,Mia,Patel,mia.patel4410@example.com,MO,St. Louis,2024-09-28,2025-04-10,75.84
OI00023380,O0009341,P00087,3,207.68,0.0,623.04,623.04,C003213,completed,2026-01-23 15:57:00,11.28,Snacks 87,Grocery,Snacks,159.07,207.68,Olivia,Thomas,olivia.thomas3213@example.com,CA,Los Angeles,2026-03-28,2026-01-23,145.82999999999998
OI00023381,O0009341,P00051,1,150.8,7.54,150.8,143.26000000000002,C003213,completed,2026-01-23 15:57:00,11.28,Body Care 51,Beauty,Body Care,77.16,150.8,Olivia,Thomas,olivia.thomas3213@example.com,CA,Los Angeles,2026-03-28,2026-01-23,66.10000000000002
OI00023382,O0009341,P00078,1,37.47,0.0,37.47,37.47,C003213,completed,2026-01-23 15:57:00,11.28,Yoga Mat 78,Fitness,Yoga Mat,17.77,37.47,Olivia,Thomas,olivia.thomas3213@example.com,CA,Los Angeles,2026-03-28,2026-01-23,19.7
OI00023383,O0009342,P00062,1,239.9,0.0,239.9,239.9,C003464,completed,2026-04-14 12:47:00,7.86,Resistance Band 62,Fitness,Resistance Band,170.72,239.9,Mason,Thomas,mason.thomas3464@example.com,NY,Buffalo,2026-02-14,2026-04-14,69.18
OI00023384,O0009343,P00095,4,58.93,11.79,235.72,223.93,C003320,completed,2026-07-11 14:35:00,13.82,Protein Bar 95,Grocery,Protein Bar,31.12,58.93,Isabella,Patel,isabella.patel3320@example.com,NY,Buffalo,2025-05-02,2026-07-11,99.45
OI00023385,O0009343,P00071,1,126.6,0.0,126.6,126.6,C003320,completed,2026-07-11 14:35:00,13.82,Resistance Band 71,Fitness,Resistance Band,75.86,126.6,Isabella,Patel,isabella.patel3320@example.com,NY,Buffalo,2025-05-02,2026-07-11,50.739999999999995
OI00023386,O0009344,P00050,1,75.23,11.28,75.23,63.95,C001807,processing,2026-03-08 10:19:00,1.39,Fragrance 50,Beauty,Fragrance,44.83,75.23,Isabella,Patel,isabella.patel1807@example.com,PA,Philadelphia,2024-09-16,2026-03-08,19.120000000000005
OI00023387,O0009345,P00082,4,21.53,4.31,86.12,81.81,C000897,completed,2025-11-06 20:44:00,5.13,Coffee 82,Grocery,Coffee,12.21,21.53,Emma,Thomas,emma.thomas897@example.com,TX,Dallas,2024-10-18,2025-11-06,32.97
OI00023388,O0009346,P00040,3,304.33,45.65,912.99,867.34,C004459,processing,2025-05-11 15:17:00,2.56,Lamp 40,Home,Lamp,166.39,304.33,James,Garcia,james.garcia4459@example.com,PA,Philadelphia,2024-09-12,2025-05-11,368.1700000000001
OI00023389,O0009346,P00087,2,207.68,62.3,415.36,353.06,C004459,processing,2025-05-11 15:17:00,2.56,Snacks 87,Grocery,Snacks,159.07,207.68,James,Garcia,james.garcia4459@example.com,PA,Philadelphia,2024-09-12,2025-05-11,34.920000000000016
OI00023390,O0009346,P00071,2,126.6,12.66,253.2,240.54,C004459,processing,2025-05-11 15:17:00,2.56,Resistance Band 71,Fitness,Resistance Band,75.86,126.6,James,Garcia,james.garcia4459@example.com,PA,Philadelphia,2024-09-12,2025-05-11,88.82
OI00023391,O0009347,P00045,1,244.72,0.0,244.72,244.72,C004274,shipped,2025-06-20 19:00:00,2.21,Skin Care 45,Beauty,Skin Care,159.76,244.72,Olivia,Lee,olivia.lee4274@example.com,NY,Buffalo,2026-03-14,2025-06-20,84.96000000000001
OI00023392,O0009348,P00069,2,259.69,25.97,519.38,493.40999999999997,C002687,processing,2025-06-16 12:19:00,7.65,Tracker 69,Fitness,Tracker,178.51,259.69,Lucas,Johnson,lucas.johnson2687@example.com,GA,Savannah,2024-01-30,2025-06-16,136.39
OI00023393,O0009348,P00043,1,96.15,0.0,96.15,96.15,C002687,processing,2025-06-16 12:19:00,7.65,Makeup 43,Beauty,Makeup,72.27,96.15,Lucas,Johnson,lucas.johnson2687@example.com,GA,Savannah,2024-01-30,2025-06-16,23.88000000000001
OI00023394,O0009348,P00002,3,366.36,164.86,1099.08,934.2199999999999,C002687,processing,2025-06-16 12:19:00,7.65,Keyboard 2,Electronics,Keyboard,177.79,366.36,Lucas,Johnson,lucas.johnson2687@example.com,GA,Savannah,2024-01-30,2025-06-16,400.8499999999999
OI00023395,O0009348,P00007,2,284.36,56.87,568.72,511.85,C002687,processing,2025-06-16 12:19:00,7.65,Mouse 7,Electronics,Mouse,136.65,284.36,Lucas,Johnson,lucas.johnson2687@example.com,GA,Savannah,2024-01-30,2025-06-16,238.55
OI00023396,O0009349,P00014,3,158.43,0.0,475.29,475.29,C002441,completed,2025-05-02 22:31:00,14.61,Keyboard 14,Electronics,Keyboard,105.19,158.43,Olivia,Miller,olivia.miller2441@example.com,IL,Springfield,2025-02-14,2025-05-02,159.72000000000003
OI00023397,O0009349,P00049,4,54.89,0.0,219.56,219.56,C002441,completed,2025-05-02 22:31:00,14.61,Makeup 49,Beauty,Makeup,40.59,54.89,Olivia,Miller,olivia.miller2441@example.com,IL,Springfield,2025-02-14,2025-05-02,57.19999999999999
OI00023398,O0009349,P00040,2,304.33,0.0,608.66,608.66,C002441,completed,2025-05-02 22:31:00,14.61,Lamp 40,Home,Lamp,166.39,304.33,Olivia,Miller,olivia.miller2441@example.com,IL,Springfield,2025-02-14,2025-05-02,275.88
OI00023399,O0009349,P00077,4,84.78,0.0,339.12,339.12,C002441,completed,2025-05-02 22:31:00,14.61,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Olivia,Miller,olivia.miller2441@example.com,IL,Springfield,2025-02-14,2025-05-02,127.4
OI00023400,O0009350,P00085,3,38.62,17.38,115.85999999999999,98.47999999999999,C002169,completed,2025-10-15 13:51:00,11.97,Snacks 85,Grocery,Snacks,19.99,38.62,Olivia,Lee,olivia.lee2169@example.com,VA,Richmond,2025-04-06,2025-10-15,38.50999999999999
OI00023401,O0009350,P00015,2,88.23,0.0,176.46,176.46,C002169,completed,2025-10-15 13:51:00,11.97,Smart Watch 15,Electronics,Smart Watch,50.43,88.23,Olivia,Lee,olivia.lee2169@example.com,VA,Richmond,2025-04-06,2025-10-15,75.60000000000001
OI00023402,O0009351,P00030,1,213.27,10.66,213.27,202.61,C001567,processing,2025-09-20 18:06:00,7.66,Cookware 30,Home,Cookware,103.74,213.27,Isabella,Johnson,isabella.johnson1567@example.com,PA,Philadelphia,2024-06-25,2025-09-20,98.87000000000002
OI00023403,O0009351,P00022,4,68.86,0.0,275.44,275.44,C001567,processing,2025-09-20 18:06:00,7.66,Storage Box 22,Home,Storage Box,31.75,68.86,Isabella,Johnson,isabella.johnson1567@example.com,PA,Philadelphia,2024-06-25,2025-09-20,148.44
OI00023404,O0009351,P00047,3,14.7,4.41,44.099999999999994,39.69,C001567,processing,2025-09-20 18:06:00,7.66,Hair Care 47,Beauty,Hair Care,9.89,14.7,Isabella,Johnson,isabella.johnson1567@example.com,PA,Philadelphia,2024-06-25,2025-09-20,10.019999999999996
OI00023405,O0009351,P00079,3,237.07,71.12,711.21,640.09,C001567,processing,2025-09-20 18:06:00,7.66,Dumbbells 79,Fitness,Dumbbells,133.31,237.07,Isabella,Johnson,isabella.johnson1567@example.com,PA,Philadelphia,2024-06-25,2025-09-20,240.16000000000003
OI00023406,O0009352,P00090,4,256.02,153.61,1024.08,870.4699999999999,C003578,completed,2025-01-21 12:01:00,6.73,Snacks 90,Grocery,Snacks,150.38,256.02,Mia,Brown,mia.brown3578@example.com,PA,Philadelphia,2024-07-09,2025-01-21,268.94999999999993
OI00023407,O0009353,P00080,1,208.47,0.0,208.47,208.47,C003408,completed,2025-06-17 20:17:00,2.16,Resistance Band 80,Fitness,Resistance Band,147.63,208.47,Lucas,Patel,lucas.patel3408@example.com,MO,St. Louis,2025-07-15,2025-06-17,60.84
OI00023408,O0009354,P00061,2,197.04,0.0,394.08,394.08,C000549,shipped,2025-07-07 17:39:00,8.2,Dumbbells 61,Fitness,Dumbbells,98.43,197.04,Lucas,Miller,lucas.miller549@example.com,FL,Orlando,2024-03-23,2025-07-07,197.21999999999997
OI00023409,O0009354,P00088,1,247.24,12.36,247.24,234.88,C000549,shipped,2025-07-07 17:39:00,8.2,Protein Bar 88,Grocery,Protein Bar,165.27,247.24,Lucas,Miller,lucas.miller549@example.com,FL,Orlando,2024-03-23,2025-07-07,69.60999999999999
OI00023410,O0009354,P00099,4,141.49,28.3,565.96,537.6600000000001,C000549,shipped,2025-07-07 17:39:00,8.2,Tea 99,Grocery,Tea,71.81,141.49,Lucas,Miller,lucas.miller549@example.com,FL,Orlando,2024-03-23,2025-07-07,250.42000000000007
OI00023411,O0009354,P00005,3,155.76,0.0,467.28,467.28,C000549,shipped,2025-07-07 17:39:00,8.2,Speaker 5,Electronics,Speaker,73.25,155.76,Lucas,Miller,lucas.miller549@example.com,FL,Orlando,2024-03-23,2025-07-07,247.52999999999997
OI00023412,O0009355,P00004,3,300.1,0.0,900.3000000000001,900.3000000000001,C001939,completed,2025-09-18 22:33:00,1.76,Speaker 4,Electronics,Speaker,151.93,300.1,Olivia,Davis,olivia.davis1939@example.com,IL,Chicago,2024-06-06,2025-09-18,444.51000000000005
OI00023413,O0009355,P00053,4,19.52,11.71,78.08,66.37,C001939,completed,2025-09-18 22:33:00,1.76,Skin Care 53,Beauty,Skin Care,9.75,19.52,Olivia,Davis,olivia.davis1939@example.com,IL,Chicago,2024-06-06,2025-09-18,27.370000000000005
OI00023414,O0009356,P00067,1,167.46,0.0,167.46,167.46,C004291,shipped,2025-02-07 19:00:00,2.26,Dumbbells 67,Fitness,Dumbbells,113.76,167.46,Ava,Wilson,ava.wilson4291@example.com,NY,Buffalo,2024-08-28,2025-02-07,53.7
OI00023415,O0009356,P00043,1,96.15,0.0,96.15,96.15,C004291,shipped,2025-02-07 19:00:00,2.26,Makeup 43,Beauty,Makeup,72.27,96.15,Ava,Wilson,ava.wilson4291@example.com,NY,Buffalo,2024-08-28,2025-02-07,23.88000000000001
OI00023416,O0009356,P00001,3,203.1,60.93,609.3,548.37,C004291,shipped,2025-02-07 19:00:00,2.26,Smart Watch 1,Electronics,Smart Watch,122.7,203.1,Ava,Wilson,ava.wilson4291@example.com,NY,Buffalo,2024-08-28,2025-02-07,180.26999999999998
OI00023417,O0009356,P00004,2,300.1,60.02,600.2,540.1800000000001,C004291,shipped,2025-02-07 19:00:00,2.26,Speaker 4,Electronics,Speaker,151.93,300.1,Ava,Wilson,ava.wilson4291@example.com,NY,Buffalo,2024-08-28,2025-02-07,236.32000000000005
OI00023418,O0009357,P00023,2,107.82,0.0,215.64,215.64,C004036,cancelled,2026-09-06 12:03:00,10.18,Desk 23,Home,Desk,82.42,107.82,James,Davis,james.davis4036@example.com,GA,Savannah,2024-07-27,2026-09-06,50.79999999999998
OI00023419,O0009358,P00048,3,120.35,54.16,361.04999999999995,306.89,C000854,completed,2026-05-25 10:23:00,2.11,Fragrance 48,Beauty,Fragrance,84.52,120.35,Isabella,Taylor,isabella.taylor854@example.com,IA,Cedar Rapids,2024-07-23,2026-05-25,53.329999999999984
OI00023420,O0009358,P00072,4,202.05,40.41,808.2,767.7900000000001,C000854,completed,2026-05-25 10:23:00,2.11,Yoga Mat 72,Fitness,Yoga Mat,121.98,202.05,Isabella,Taylor,isabella.taylor854@example.com,IA,Cedar Rapids,2024-07-23,2026-05-25,279.87000000000006
OI00023421,O0009359,P00002,3,366.36,109.91,1099.08,989.17,C001938,completed,2025-10-16 21:20:00,5.12,Keyboard 2,Electronics,Keyboard,177.79,366.36,Ethan,Johnson,ethan.johnson1938@example.com,MO,Kansas City,2025-12-26,2025-10-16,455.79999999999995
OI00023422,O0009360,P00086,2,165.78,49.73,331.56,281.83,C001371,completed,2026-05-23 20:27:00,9.56,Coffee 86,Grocery,Coffee,120.5,165.78,Lucas,Davis,lucas.davis1371@example.com,VA,Norfolk,2026-06-17,2026-05-23,40.829999999999984
OI00023423,O0009360,P00025,3,135.64,0.0,406.91999999999996,406.91999999999996,C001371,completed,2026-05-23 20:27:00,9.56,Lamp 25,Home,Lamp,88.29,135.64,Lucas,Davis,lucas.davis1371@example.com,VA,Norfolk,2026-06-17,2026-05-23,142.04999999999995
OI00023424,O0009360,P00098,3,262.31,0.0,786.9300000000001,786.9300000000001,C001371,completed,2026-05-23 20:27:00,9.56,Snacks 98,Grocery,Snacks,145.27,262.31,Lucas,Davis,lucas.davis1371@example.com,VA,Norfolk,2026-06-17,2026-05-23,351.12
OI00023425,O0009361,P00045,1,244.72,12.24,244.72,232.48,C000111,completed,2026-07-02 16:27:00,3.73,Skin Care 45,Beauty,Skin Care,159.76,244.72,Lucas,Taylor,lucas.taylor111@example.com,IL,Chicago,2025-06-07,2026-07-02,72.72
OI00023426,O0009361,P00036,2,273.57,27.36,547.14,519.78,C000111,completed,2026-07-02 16:27:00,3.73,Pillow 36,Home,Pillow,156.12,273.57,Lucas,Taylor,lucas.taylor111@example.com,IL,Chicago,2025-06-07,2026-07-02,207.53999999999996
OI00023427,O0009361,P00027,4,117.6,23.52,470.4,446.88,C000111,completed,2026-07-02 16:27:00,3.73,Pillow 27,Home,Pillow,69.22,117.6,Lucas,Taylor,lucas.taylor111@example.com,IL,Chicago,2025-06-07,2026-07-02,170.0
OI00023428,O0009362,P00078,2,37.47,0.0,74.94,74.94,C001233,shipped,2025-05-04 09:29:00,12.16,Yoga Mat 78,Fitness,Yoga Mat,17.77,37.47,Liam,Wilson,liam.wilson1233@example.com,NJ,Jersey City,2024-10-18,2025-05-04,39.4
OI00023429,O0009362,P00041,4,79.54,31.82,318.16,286.34000000000003,C001233,shipped,2025-05-04 09:29:00,12.16,Skin Care 41,Beauty,Skin Care,49.95,79.54,Liam,Wilson,liam.wilson1233@example.com,NJ,Jersey City,2024-10-18,2025-05-04,86.54000000000002
OI00023430,O0009363,P00049,2,54.89,5.49,109.78,104.29,C001999,completed,2025-08-28 18:47:00,0.72,Makeup 49,Beauty,Makeup,40.59,54.89,Olivia,Anderson,olivia.anderson1999@example.com,NY,New York,2025-08-06,2025-08-28,23.11
OI00023431,O0009364,P00074,2,214.16,21.42,428.32,406.9,C001489,refunded,2025-02-06 14:12:00,14.36,Bottle 74,Fitness,Bottle,154.64,214.16,Sophia,Lee,sophia.lee1489@example.com,IL,Chicago,2024-07-09,2025-02-06,97.62
OI00023432,O0009364,P00085,2,38.62,0.0,77.24,77.24,C001489,refunded,2025-02-06 14:12:00,14.36,Snacks 85,Grocery,Snacks,19.99,38.62,Sophia,Lee,sophia.lee1489@example.com,IL,Chicago,2024-07-09,2025-02-06,37.26
OI00023433,O0009364,P00046,3,61.44,9.22,184.32,175.1,C001489,refunded,2025-02-06 14:12:00,14.36,Hair Care 46,Beauty,Hair Care,37.53,61.44,Sophia,Lee,sophia.lee1489@example.com,IL,Chicago,2024-07-09,2025-02-06,62.50999999999999
OI00023434,O0009364,P00100,3,274.26,123.42,822.78,699.36,C001489,refunded,2025-02-06 14:12:00,14.36,Tea 100,Grocery,Tea,129.42,274.26,Sophia,Lee,sophia.lee1489@example.com,IL,Chicago,2024-07-09,2025-02-06,311.1
OI00023435,O0009365,P00096,1,132.51,0.0,132.51,132.51,C004845,cancelled,2025-07-21 19:48:00,1.47,Coffee 96,Grocery,Coffee,63.75,132.51,Isabella,Johnson,isabella.johnson4845@example.com,GA,Atlanta,2025-03-01,2025-07-21,68.75999999999999
OI00023436,O0009365,P00025,4,135.64,27.13,542.56,515.43,C004845,cancelled,2025-07-21 19:48:00,1.47,Lamp 25,Home,Lamp,88.29,135.64,Isabella,Johnson,isabella.johnson4845@example.com,GA,Atlanta,2025-03-01,2025-07-21,162.26999999999992
OI00023437,O0009365,P00041,1,79.54,11.93,79.54,67.61000000000001,C004845,cancelled,2025-07-21 19:48:00,1.47,Skin Care 41,Beauty,Skin Care,49.95,79.54,Isabella,Johnson,isabella.johnson4845@example.com,GA,Atlanta,2025-03-01,2025-07-21,17.66000000000001
OI00023438,O0009365,P00081,1,81.39,0.0,81.39,81.39,C004845,cancelled,2025-07-21 19:48:00,1.47,Snacks 81,Grocery,Snacks,42.15,81.39,Isabella,Johnson,isabella.johnson4845@example.com,GA,Atlanta,2025-03-01,2025-07-21,39.24
OI00023439,O0009366,P00089,2,169.74,16.97,339.48,322.51,C002848,shipped,2026-03-05 08:20:00,13.53,Cereal 89,Grocery,Cereal,85.41,169.74,Mason,Brown,mason.brown2848@example.com,IA,Des Moines,2024-12-15,2026-03-05,151.69
OI00023440,O0009367,P00065,2,260.42,26.04,520.84,494.8,C003825,completed,2025-03-11 13:29:00,7.2,Resistance Band 65,Fitness,Resistance Band,132.45,260.42,Mason,Miller,mason.miller3825@example.com,FL,Miami,2025-07-08,2025-03-11,229.90000000000003
OI00023441,O0009367,P00003,2,96.23,0.0,192.46,192.46,C003825,completed,2025-03-11 13:29:00,7.2,Speaker 3,Electronics,Speaker,55.04,96.23,Mason,Miller,mason.miller3825@example.com,FL,Miami,2025-07-08,2025-03-11,82.38000000000001
OI00023442,O0009368,P00054,1,271.39,0.0,271.39,271.39,C002517,processing,2026-08-12 10:03:00,7.99,Fragrance 54,Beauty,Fragrance,129.09,271.39,Emma,Smith,emma.smith2517@example.com,TX,Austin,2024-05-08,2026-08-12,142.29999999999998
OI00023443,O0009368,P00091,3,90.62,0.0,271.86,271.86,C002517,processing,2026-08-12 10:03:00,7.99,Protein Bar 91,Grocery,Protein Bar,60.52,90.62,Emma,Smith,emma.smith2517@example.com,TX,Austin,2024-05-08,2026-08-12,90.30000000000001
OI00023444,O0009368,P00049,4,54.89,0.0,219.56,219.56,C002517,processing,2026-08-12 10:03:00,7.99,Makeup 49,Beauty,Makeup,40.59,54.89,Emma,Smith,emma.smith2517@example.com,TX,Austin,2024-05-08,2026-08-12,57.19999999999999
OI00023445,O0009368,P00010,4,181.61,108.97,726.44,617.47,C002517,processing,2026-08-12 10:03:00,7.99,Mouse 10,Electronics,Mouse,111.71,181.61,Emma,Smith,emma.smith2517@example.com,TX,Austin,2024-05-08,2026-08-12,170.63000000000005
OI00023446,O0009369,P00039,3,168.78,50.63,506.34000000000003,455.71000000000004,C001014,shipped,2026-05-28 09:40:00,6.45,Lamp 39,Home,Lamp,101.75,168.78,James,Taylor,james.taylor1014@example.com,CA,San Diego,2025-12-28,2026-05-28,150.46000000000004
OI00023447,O0009369,P00041,1,79.54,0.0,79.54,79.54,C001014,shipped,2026-05-28 09:40:00,6.45,Skin Care 41,Beauty,Skin Care,49.95,79.54,James,Taylor,james.taylor1014@example.com,CA,San Diego,2025-12-28,2026-05-28,29.590000000000003
OI00023448,O0009370,P00022,4,68.86,27.54,275.44,247.9,C004218,completed,2026-04-10 22:19:00,14.78,Storage Box 22,Home,Storage Box,31.75,68.86,Ava,Taylor,ava.taylor4218@example.com,FL,Orlando,2024-06-27,2026-04-10,120.9
OI00023449,O0009370,P00069,2,259.69,0.0,519.38,519.38,C004218,completed,2026-04-10 22:19:00,14.78,Tracker 69,Fitness,Tracker,178.51,259.69,Ava,Taylor,ava.taylor4218@example.com,FL,Orlando,2024-06-27,2026-04-10,162.36
OI00023450,O0009370,P00002,3,366.36,109.91,1099.08,989.17,C004218,completed,2026-04-10 22:19:00,14.78,Keyboard 2,Electronics,Keyboard,177.79,366.36,Ava,Taylor,ava.taylor4218@example.com,FL,Orlando,2024-06-27,2026-04-10,455.79999999999995
OI00023451,O0009371,P00002,2,366.36,0.0,732.72,732.72,C004568,processing,2025-06-27 18:39:00,8.55,Keyboard 2,Electronics,Keyboard,177.79,366.36,Ethan,Anderson,ethan.anderson4568@example.com,MO,St. Louis,2025-02-07,2025-06-27,377.14000000000004
OI00023452,O0009371,P00079,4,237.07,142.24,948.28,806.04,C004568,processing,2025-06-27 18:39:00,8.55,Dumbbells 79,Fitness,Dumbbells,133.31,237.07,Ethan,Anderson,ethan.anderson4568@example.com,MO,St. Louis,2025-02-07,2025-06-27,272.79999999999995
OI00023453,O0009371,P00046,3,61.44,0.0,184.32,184.32,C004568,processing,2025-06-27 18:39:00,8.55,Hair Care 46,Beauty,Hair Care,37.53,61.44,Ethan,Anderson,ethan.anderson4568@example.com,MO,St. Louis,2025-02-07,2025-06-27,71.72999999999999
OI00023454,O0009372,P00077,4,84.78,0.0,339.12,339.12,C001535,completed,2026-04-08 10:28:00,1.62,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Mia,Garcia,mia.garcia1535@example.com,PA,Pittsburgh,2025-04-23,2026-04-08,127.4
OI00023455,O0009372,P00083,3,34.76,5.21,104.28,99.07000000000001,C001535,completed,2026-04-08 10:28:00,1.62,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Mia,Garcia,mia.garcia1535@example.com,PA,Pittsburgh,2025-04-23,2026-04-08,51.10000000000001
OI00023456,O0009373,P00037,4,114.06,45.62,456.24,410.62,C003836,completed,2025-03-01 21:15:00,6.98,Desk 37,Home,Desk,72.92,114.06,Ava,Davis,ava.davis3836@example.com,FL,Orlando,2026-01-11,2025-03-01,118.94
